ID: 1 | Texto: Luiz Carlos Pauli você trabalha com venda da tabaco / cigarro? | Engajamento: 0 | Link: https://www.facebook.com/674895748003916/posts/1170548981771921
ID: 1380 | Texto: @shine23th a galera do monster e cigarro virou do monster e maconha.....krrllll | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933341024224751621
"ID: 1381 | Texto: definitivamente não https://x.com/shoyolis/status/1933340597152055473/photo/1 https://twitter.com/rottengr0tesque/status/1932963156785017086 ""e existe coisa mais romântica do que acender o cigarro um do outro? https://twitter.com/otealagum/status/1932846209523392805"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933340597152055473"
ID: 1382 | Texto: queria uma mulher que deixasse eu apagar cigarro nela | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933340577224892522
ID: 1383 | Texto: Sandra Maria G Okamura Okamura não estou falando de vc com sua bebida e seu cigarro kkkk. | Engajamento: 0 | Link: https://www.facebook.com/345229184319059/posts/1113104660864837
"ID: 1384 | Texto: @ibaebaek vc eu deixo kai, pode beber água do tietê e fumar vape de monóxido de carbono | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933340391824097291"
ID: 1385 | Texto: Juliana Soares concordo com você. Ontem mesmo vi bastante adolescente fumando no terminal de oficinas (tanto cigarro eletrônico e cigarro mesmo). Depois entram no ônibus com cheiro dessas porcarias. É horrível. E provavelmente usam o tal pé de meia para comprar essas porcarias. Triste realidade. | Engajamento: 0 | Link: https://www.facebook.com/326981449437722/posts/1250365730432618
ID: 1386 | Texto: O jesus Cristo mim ajuda a tê fossas para mim liberar do cigarro o jesus | Engajamento: 0 | Link: https://www.facebook.com/260286122129653/videos/4165013120484206
ID: 1387 | Texto: a muniz pagou 20 reais em um cigarro vou ter q ensinar a fumar igual macho | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933340275272819137
ID: 1388 | Texto: Peço orações pelo meu filho Emerson libertação do vício do cigarro | Engajamento: 0 | Link: https://www.facebook.com/260286122129653/videos/4165013120484206
ID: 1389 | Texto: Esses dias eu tenho andado tão irritado por conta da abstinência do cigarro e hoje ainda escutei “ o Samir tá muito chato esses dias” quando na real eu tava me segurando pra não falar a pior grosseria que estava na minha mente kkkkkkkkkkkk | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933340113276383410
"ID: 1390 | Texto: descobri que o cara do meu trabalho DO FODENDO RH disse que eu tenho cara de quem fuma vape, isso tá ecoando na minha mente o dia todo | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933340094385033439"
"ID: 1391 | Texto: O luto tem sido muito presente na minha vida já faz alguns anos. Não me entendam mal, não estou acabada, largada, estou vivendo minha vida. De maneira normal, aproveitando. E aí, do nada, vejo uma menina parecida com minha falecida amiga. Vejo um senhor que lembra meu avô, as calças jeans, a camisa Polo, o cigarro. O que eu aprendi com o luto é que ele não é linear, e que, talvez, ele nunca vá sumir. No silêncio, as vezes ouço o miado do meu gato, que eu vi nascer, segurei e limpei. ?? | Engajamento: 0 | Link: https://www.threads.com/@babygrrrlvic/post/DK0aH2ROjVg"
"ID: 1392 | Texto: Sem dúvida , fumei muito tabaco industrial normal durante 6 anos ! Caí no erro de “se começares a fumar IQOS é mais fácil para deixares de fumar” Quando dou por mim hoje em dia só fumo IQOS mas fumo a dobrar. Mas sem dúvida tem pontos q não me faz voltar a fumar tabaco normal. Por vezes ainda vou pegar um cigarro e já nem gosto, pelo o gosto, cheiro etc … | Engajamento: 0 | Link: https://www.threads.com/@_sofiaaubert/post/DK0Yy3JIgPX"
"ID: 1393 | Texto: E se o Dia dos namorados fosse num bordel, regado a cigarro do Paraguai e whisky barato? | Engajamento: 0 | Link: https://www.threads.com/@lucianomendes315/post/DK0pLcjsYLl"
"ID: 1394 | Texto: eu acho ótimo o tabagismo estar em alta denovo no brasil, só o preço do cigarro q n abaixa filhos da puta | Engajamento: 0 | Link: https://www.threads.com/@cafecomraiva/post/DK0Uejsx6DH"
"ID: 1395 | Texto: Meu marido trocou o cigarro pelo duolingo. 98 dias de ofensiva, na divisão obsidiana. Duo salvando pulmões. | Engajamento: 0 | Link: https://www.threads.com/@amanda_okamoto_/post/DK0dAPAtf3g"
"ID: 1396 | Texto: Um cigarro, um fone e muito sono. | Engajamento: 0 | Link: https://www.threads.com/@miii_ckk/post/DK0a4E1xJMi"
ID: 1397 | Texto: Eu odeio cigarro! Meu quarto tá com persiana e vidro totalmente fechados e ainda assim fedendo a cigarro pois alguém tá fumando na frente do prédio pra não feder o próprio apto ?? | Engajamento: 0 | Link: https://www.threads.com/@paolawb/post/DK0pjNMu5zC
"ID: 1398 | Texto: “E então você chegou como quem deixa cair sobre um mapa esquecido aberto sobre a mesa um pouco de café uma gota de mel cinzas de cigarro preenchendo por descuido um qualquer lugar até então deserto” E desde quando te conheci, nunca mais houve deserto em minha vida. Te amo, @marijahelena4 Poesia de Ana Martins Marques. “Cartografias”. In: O livro das semelhanças. | Engajamento: 0 | Link: https://www.threads.com/@rafaelsouza1984/post/DK0bWHdsEHT"
"ID: 1399 | Texto: ""Se tem foto de mortos nos maços de cigarro, que tal colocar as fotos dos corruptos nos boletos de impostos?"" Anônimo frase #governo #foto #geral | Engajamento: 0 | Link: https://www.threads.com/@ricamorim/post/DK0Uu1iOsgq"
"ID: 1400 | Texto: Nem maior das caganeiras eu conseguiria tirar o cinto, levantar da poltrona e correr para o banheiro do avião,mas o the Flash indiano fez isso sem caganeira! Correu para porta traseira do avião ,conseguiu abrir e pular e ainda saiu andando! Só não dou dez porque ele não acendeu o cigarro antes de sair andando! | Engajamento: 0 | Link: https://www.threads.com/@titopereiracarneiro/post/DK0cu0EO1rz"
ID: 1401 | Texto: alguns carros antigos tinham isqueiros pq na época o cigarro era ainda mais normalizado do que hoje em dia ??☝️ e isso eh uma queimadura de botar o dedo no isqueiro | Engajamento: 0 | Link: https://www.threads.com/@o_akagi_/post/DK0U8v0M96m
ID: 1402 | Texto: as vezes um cigarro do maço da sua amiga ou um trago do pod de uma desconhecida É JANTA | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933339980660945095
ID: 1403 | Texto: Vape and parasites | Engajamento: 0 | Link: https://www.facebook.com/528649051965863/posts/1278851290278965
ID: 1404 | Texto: uma semana fumando cigarro ja perdi 3 anos de vida ctz | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933339914722292110
ID: 1405 | Texto: @tieguelerme venha para o clube de regatas Vasco da Gama mulheres feias cerveja quente cigarro barato | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933339908451582177
"ID: 1406 | Texto: vey isso me fez lembrar que tô tentando real oficial anteontem foi a última vez q fumei (literalmente) 1 cigarro e ontem dei uns trago nos paiero dos meus amgs so pra conter a abstinencia kk hj não fumei nadica de nada?? tô surtando ... https://twitter.com/cindolaboiola/status/1933199013257367832 ""parabens pra diva espero q ela consiga https://x.com/cindolaboiola/status/1933199013257367832/photo/1"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933339696643362923"
ID: 1407 | Texto: @Globalstats11 Vape. | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933339464815776169
ID: 1408 | Texto: a nicotina e o álcool dentro de mim lutando pra ver quem vai me fazer se cagar primeiro https://x.com/cachorrosbobos/status/1933339234993324537/photo/1 | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933339234993324537
"ID: 1409 | Texto: Xícara é aquele tipo de palavra toda lero lero perengue teteia popoca Ela não fica boa com X, mas nem com CH, ela na verdade só não fica boa com nada, é uma palavra apenas bonita na pronúncia, a beleza dela é apenas lateral, monótona, não há ângulos que provem a sua fluidez de fala aplicada... ""palavras escolhidas: Cigarro Xícara Gárgulas Marés Pão Morte Dragão Balbuciar"" | Engajamento: 2 | Link: https://bsky.app/profile/shine012.bsky.social/post/3lrhcnefvxk26"
"ID: 1410 | Texto: Imagem bafo impossível não romantizar o cigarro https://twitter.com/sexoneuro/status/1933268703467962821 ""liked https://x.com/sexoneuro/status/1933268703467962821/photo/1"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933338755991015763"
"ID: 1411 | Texto: Quem perder é puta https://twitter.com/ouvidogarro/status/1933331325379039465 ""?? | O CORINTHIANS NÃO RENDEU, MAS SÁBADO VAI RENDER!!! Live de Among Us com os MAIORES da ComicsTT (e o cigarro). Marque na sua agenda que teremos um show de entretenimento! ?? ?? | Sábado, ás 19:30. ✍️| @Nath_Yunglx https://x.com/ouvidogarro/status/1933331325379039465/photo/1"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933338643231346825"
"ID: 1412 | Texto: Vao acompanhar a live do cigarro no sábado e escrevam no chat dele ""vim pelo apertadinho"" https://twitter.com/ouvidogarro/status/1933331325379039465 ""?? | O CORINTHIANS NÃO RENDEU, MAS SÁBADO VAI RENDER!!! Live de Among Us com os MAIORES da ComicsTT (e o cigarro). Marque na sua agenda que teremos um show de entretenimento! ?? ?? | Sábado, ás 19:30. ✍️| @Nath_Yunglx https://x.com/ouvidogarro/status/1933331325379039465/photo/1"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933338552336552035"
"ID: 1413 | Texto: @Tambor_Thumper Nada, vim fazer uma pausa, mas ninguém me dá um cigarro | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933338468660232569"
"ID: 1414 | Texto: “eu consigo sobreviver só com um PlayStation, uma tv e um tabaco veio” meu pai é literalmente o homem mais inteligente que eu conheço, quero ser que nem ele | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933338318722449887"
"ID: 1415 | Texto: A menina falou pra diretora que a mãe dela que tinha dado o Vape de presente e que elas fumavam juntas. A mãe chegou e quando a diretora contou que a menina disse isso faltou ela voar na garganta da menina a escola inteira ouviu a gritaria. https://twitter.com/gabreupc/status/1933167031353794611 ""Acabei de pegar uma menina abaixando a cabeça e fumando vape no meio da minha aula. Levei na direção e vai ser só suspensa, por isso q eu gosto da escola q eu sou efetivo a menina seria expulsa direto"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933338213692649795"
ID: 1416 | Texto: Bombardear Irã mesma coisa que atirar um cigarro Num tanque de gasolina aberto Em praça pública | Engajamento: 0 | Link: https://www.facebook.com/561248272826023/posts/1021325603484952
ID: 1417 | Texto: Vamos ver se esta beta me dá um cigarro. | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933338136479949266
ID: 1418 | Texto: eu já parei com o cigarro não tirem a bebida de mim | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933338118410645724
"ID: 1419 | Texto: mais inacreditável q isso eh favelado q desmerece prensado https://twitter.com/kxaredonda/status/1932825413467975957 ""inacreditável q nessa comunidade tem uns fresco hipocondríaco do caralho q não consegue fumar hx com tabaco kkkkkkkkkkkkkkkkkk https://x.com/KxaRedonda/status/1932825413467975957/photo/1"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933338086034887061"
ID: 1420 | Texto: Não suporto fedor de cigarro MDS .... | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933337645569966456
"ID: 1421 | Texto: ocasionalmente passando a tempestade como um refugiado climático na ladeira do carmo. conheci um ex viciado em k9. eu disse que nunca usei, ele desaconselhou no caso de eu ter pressão baixa e disse que a PM não reconhece o cheiro que, segundo ele, lembra o de um cigarro gudang. https://x.com/nandocruz/status/1933337466389324140/photo/1 | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933337466389324140"
ID: 1422 | Texto: já me queimei 3 vezes com cigarro aqui pra esquentar pqp | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933337381051973809
ID: 1423 | Texto: Como o último cigarro do maço me olha sabendo que carrega todo o peso da minha existência errante https://x.com/sandrobossal/status/1933337278639706238/photo/1 | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933337278639706238
ID: 1424 | Texto: Agora tou fumando um cigarro pra abafa esse quarto?? | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933337005817008608
ID: 1425 | Texto: Tabaco é clean Tabaco é cult | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933336915442291155
"ID: 1426 | Texto: ocasionalmente passando a tempestade como um refugiado climático na ladeira do carmo. conheci um ex viciado em k9. eu disse que nunca usei, ele desaconselhou no caso de eu ter pressão baixa e disse que a PM não reconhece o cheiro que segundo ele lembra o de cigarro goudang. https://x.com/nandocruz/status/1933336774631141511/photo/1 | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933336774631141511"
ID: 1427 | Texto: Quero cigarro duro vermelho | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933336627893412000
"ID: 1428 | Texto: a Bianca me ofereceu cigarro tantas vezes que eu quase aceitei por dó Toda vez que ela me via ela falava ""ANAJUUUU QUER FUMA????"" ela bem assim: https://x.com/littledyke69/status/1933336445667700937/photo/1 | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933336445667700937"
ID: 1429 | Texto: @alfadochan cigarro de melancia eh paia ???? | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933336129429819726
ID: 1430 | Texto: Tony Hernany quem iria acreditar que seu pai é hétero não é verdade? Será que ele já voltou com o cigarro? ????‍♂️ | Engajamento: 0 | Link: https://www.facebook.com/262397326121299/posts/754584960235864
"ID: 1431 | Texto: Sábado promete https://twitter.com/ouvidogarro/status/1933331325379039465 ""?? | O CORINTHIANS NÃO RENDEU, MAS SÁBADO VAI RENDER!!! Live de Among Us com os MAIORES da ComicsTT (e o cigarro). Marque na sua agenda que teremos um show de entretenimento! ?? ?? | Sábado, ás 19:30. ✍️| @Nath_Yunglx https://x.com/ouvidogarro/status/1933331325379039465/photo/1"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933336037301891268"
ID: 1432 | Texto: minha linguagem de amor eh deixar apagar o cigarro na minha perna | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933335811329782137
ID: 1433 | Texto: Nao vende cigarro no ifood q absurdo | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933335393975349496
"ID: 1434 | Texto: nunca entendi a lógica de comemorar dia dos namorados indo em um motel dps tu vai comemorar uma noite ""especial"" num local com cheiro de cigarro e que outras mil pessoas deitaram ali https://x.com/gsambrosio_/status/1933335304817291324/photo/1 https://twitter.com/queenofonme/status/1932969787040162237 ""dia dos namorados e eu só fico imaginando a equipe de limpeza dos motéis trabalhando que nem equipe de fórmula 1 trocando pneu"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933335304817291324"
ID: 1435 | Texto: aqueles dias tão paias que dá vontade de acender um cigarro (nunca fumei na minha vida) | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933335232796635301
ID: 1436 | Texto: hoje tá pedindo um cigarro | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933335059928346796
ID: 1437 | Texto: Dou 2 reais e um tabaco pra quem arrumar meu quarto | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933335014655008988
ID: 1438 | Texto: Não ter um cigarro é pedir pra se matar?? | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933334933382009132
"ID: 1439 | Texto: @BFR_LIBBRA @andradecrvg1 @MCVITINHOPRD Nisso ele quis dizer do traficante 33 só tráfico compra e revende e não dos 157 , tráfico é nada mais q uma empresa ilegal mesmo igual cigarro contrabandeado | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933334795464954046"
ID: 1440 | Texto: Eva de cabelo preto e olhos azuis toda branquinha te amo Eva gostosa quando você está tomando vodka e fumando cigarro e gosto de seus beijos de hortelã de amo muito ???????? | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933334760471851076
"ID: 1441 | Texto: Fias, não tem nada pior que beijo com gosto de cigarro. Falo por experiência própria | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933334748434174278"
"ID: 1442 | Texto: @regmoncoeur Fumando um cigarro após o outro, bebendo cachaça diretamente do gargalo, comendo bolo de cenoura com calda de chocolate e reclamando da vida ser uma merda. | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933334743136739606"
"ID: 1443 | Texto: meu quarto cheira a cigarro e quando eu era menor eu fazia até cara feia mas eu acostumei com o cheiro, que nem percebo mais a diferença hoje em dia. | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933334730017288272"
ID: 1444 | Texto: @spacemael é foda quanto eu tô apertando o tabaco e lembro como sou apertadinha | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933334660899352643
ID: 1445 | Texto: PEÇO oração por Neogil para deixar dos vícios álcool e cigarro. | Engajamento: 0 | Link: https://www.facebook.com/213541816893510/videos/9908330205940666
"ID: 1446 | Texto: @cuecadohyunjin De maneira alguma , odeio o cheiro de cigarro. | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933334190436520399"
ID: 1447 | Texto: Que diazinho complicado… Vou me afundar em álcool e tabaco | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933333941081031096
ID: 1448 | Texto: @C4sti3lll @i2beries FUI VEI FAÇO TD POR CIGARRO | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933333528978338040
"ID: 1449 | Texto: juyo você não fez nada de errado não se preocupe eu mesma vou acender seu cigarro https://twitter.com/theboyzbr_/status/1933128808854401083 ""#JUYEON no fromm: ""Deobis Primeiro, me desculpem por ter feito vocês esperarem tanto. Eu deveria ter vindo um pouco mais cedo, por vocês. Mas acabei demorando enquanto pensava em como fazer com que vocês se preocupassem e se entristecessem menos. Sinto muito, porque acho que https://x.com/theboyzbr_/status/1933128808854401083/photo/1"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933333040408723669"
"ID: 1450 | Texto: e se eu fumar meu tabaco de saideira tá ali parado msm https://twitter.com/cindolaboiola/status/1933199013257367832 ""parabens pra diva espero q ela consiga https://x.com/cindolaboiola/status/1933199013257367832/photo/1"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933333008393687145"
ID: 1451 | Texto: Meu tabaco acabou e eu não sei mais oq fazer da minha vidaaaa | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933332812804837808
ID: 1452 | Texto: Tosse de senhora usuária de nicotina | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933332799433683241
ID: 1453 | Texto: @Athanasiia_ Vape? | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933332602246869499
ID: 1454 | Texto: às vezes um cigarro é janta | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933332556621169120
ID: 1455 | Texto: @amdica_ ta bom traz uma carteira de cigarro pra mim | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933332357475348985
ID: 1456 | Texto: @cuecadohyunjin não sendo cigarro ta tudo certo | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933332299434590234
ID: 1457 | Texto: @raspberryvape @nuttingpink Vape? | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933332142076924035
ID: 1458 | Texto: Vou acender um cigarro. | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933332126016864430
"ID: 1459 | Texto: ASSISTAM A LIVE NO SÁBADO!!!! (E DEEM LIKE NESSA ARTE PQ A NATHY É A MELHOR ARTISTA DO MUNDO) https://twitter.com/ouvidogarro/status/1933331325379039465 ""?? | O CORINTHIANS NÃO RENDEU, MAS SÁBADO VAI RENDER!!! Live de Among Us com os MAIORES da ComicsTT (e o cigarro). Marque na sua agenda que teremos um show de entretenimento! ?? ?? | Sábado, ás 19:30. ✍️| @Nath_Yunglx https://x.com/ouvidogarro/status/1933331325379039465/photo/1"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933332080236081394"
ID: 1460 | Texto: @marcelinesza fui na taberna comprar cigarro e meu personagem morreu de fome vai tomar no cu | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933331940381237398
"ID: 1461 | Texto: Isso vai ser do caralho pqp https://twitter.com/ouvidogarro/status/1933331325379039465 ""?? | O CORINTHIANS NÃO RENDEU, MAS SÁBADO VAI RENDER!!! Live de Among Us com os MAIORES da ComicsTT (e o cigarro). Marque na sua agenda que teremos um show de entretenimento! ?? ?? | Sábado, ás 19:30. ✍️| @Nath_Yunglx https://x.com/ouvidogarro/status/1933331325379039465/photo/1"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933331873125839169"
"ID: 1462 | Texto: fui na tabacaria e comprei duas sedas, um pacote de filtro, um tabaco e meu paiero de café pra ser a saideira ❤️ | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933331739243655651"
"ID: 1463 | Texto: meu pós jogo aí pra vcs, vai ser a RESENHA de sábado ?? https://twitter.com/ouvidogarro/status/1933331325379039465 ""?? | O CORINTHIANS NÃO RENDEU, MAS SÁBADO VAI RENDER!!! Live de Among Us com os MAIORES da ComicsTT (e o cigarro). Marque na sua agenda que teremos um show de entretenimento! ?? ?? | Sábado, ás 19:30. ✍️| @Nath_Yunglx https://x.com/ouvidogarro/status/1933331325379039465/photo/1"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933331657446003161"
"ID: 1464 | Texto: É ele ali de rosa? https://twitter.com/ouvidogarro/status/1933331325379039465 ""?? | O CORINTHIANS NÃO RENDEU, MAS SÁBADO VAI RENDER!!! Live de Among Us com os MAIORES da ComicsTT (e o cigarro). Marque na sua agenda que teremos um show de entretenimento! ?? ?? | Sábado, ás 19:30. ✍️| @Nath_Yunglx https://x.com/ouvidogarro/status/1933331325379039465/photo/1"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933331647966982327"
ID: 1465 | Texto: comprei um cigarro ganhei 1 xis e uma coca nunca fui triste | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933331545089073570
ID: 1466 | Texto: Tomei um vinho e to com vontade de fumar cigarro ??!! | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933331514168684969
ID: 1467 | Texto: @gabrieleliasdf Tinha que ser o mesmo percentual do imposto do cigarro ?? | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933331517683740943
"ID: 1468 | Texto: Também viciada em cigarro, banana com doce de leite, e Ave Sangria. | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933331500465795311"
ID: 1469 | Texto: eu vou ter que ir comprar CIGARRO AVULSO IRMÃO PUTA Q PARIU INTERNACIONAL | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933331419662791035
"ID: 1470 | Texto: ?? | O CORINTHIANS NÃO RENDEU, MAS SÁBADO VAI RENDER!!! Live de Among Us com os MAIORES da ComicsTT (e o cigarro). Marque na sua agenda que teremos um show de entretenimento! ?? ?? | Sábado, ás 19:30. ✍️| @Nath_Yunglx https://x.com/ouvidogarro/status/1933331325379039465/photo/1 | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933331325379039465"
ID: 1471 | Texto: @lucasmaciel Como anda a paciência? Sem tabaco (fumo) | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933331316306567540
ID: 1472 | Texto: @savebadlands @wingscar13 @rickkgrant @ultrangels @guiltyasjimin @fentcycat @blondeflowerboy @lanavca @PETERSXCX @aidssonrae @katevelaryon @caliuchiss @heroinight @duavnext @halseygsts @dojatetuda A única coisa que essa coitada mata é o maço de cigarro do mais barato https://x.com/adelecarioca/status/1933272271185195404/photo/1 | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933331271339348293
ID: 1473 | Texto: o negócio é encher a cara de cachaça e cigarro mesmo | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933331231074308225
ID: 1474 | Texto: to sentindo o gosto do cigarro dentro do meu estomago isso não existe não | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933331173775736992
"ID: 1475 | Texto: ala tem frescura com cheiro de cigarro https://twitter.com/anprimoderno/status/1932978108027514968 ""Imagina você se apaixonar nela e quando encontra pessoalmente descobre que ela tem caatinga de fumante ?????? https://twitter.com/Zoomerette/status/1932778340978700627"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933331043869720681"
"ID: 1476 | Texto: Porra eu não fumo, mas hoje merecia um cigarro | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933330884666515577"
ID: 1477 | Texto: Tanto estresse que até fumei um cigarro hoje ???????? | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933330761752432992
ID: 1478 | Texto: @thevapelabs Vape | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933330629417902332
ID: 1479 | Texto: @preverei Sexo e cigarro | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933330516817653790
"ID: 1480 | Texto: Se um cara me acende um cigarro na minha frente, em minha presença, essa pessoa está automaticamente sujeita a levar um soco na boca. https://twitter.com/Sytama_/status/1933328489429569778 ""#01 Representar uma coisa que eu genuinamente odeio é algo tão fácil... https://x.com/Sytama_/status/1933328489429569778/photo/1"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933330695478222894"
ID: 1481 | Texto: @iwithpeters o meu tabaco tbm! https://x.com/cxuxzs/status/1933330652612436078/photo/1 | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933330652612436078
"ID: 1482 | Texto: Jonathan Assuncao além de ateu imbecil você é burro. A ciência a gente aprende na escola, aquele lugar de onde seu pai antes de sair de casa para comprar cigarro não te obrigou a frequentar | Engajamento: 0 | Link: https://www.facebook.com/267283869298255/posts/772208135472490"
"ID: 1483 | Texto: 1. thiago eu precisava de mais tempo, desculpa 2. ivan o senhor precisa se aposentar, d vdd 3. cajusemkopo voce poderia ser semana que vem ao inves dessa, ia ajudar muito 4. ta frio pra caralho 5. to devendo nubank 6. vsf tudo 7. amo meus amigos ansioso pra viajar com eles https://twitter.com/usomtneosoro/status/1933329772358074496 ""vou sobreviver os proximos 2 dias a base de cigarro (o winston dia a dia, nao o kretec luxo) e energético uhuu"" | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933330516553384199"
ID: 1484 | Texto: queria um namorado pra ir comprar cigarro pra mim as 22h num frio de 12 graus o foda que eu sou o que facilmente faria isso enfim tomar mais um ryvo e ir dormir pra nao ter vontade de fumar | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933330458382610497
ID: 1485 | Texto: assistindo naruto bebendo cerveja e fumando tabaco | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933330445476794581
ID: 1486 | Texto: osso quebrado? nem fui no médico ulcera com sangramento intestinal? bebi 1 litro de café broncopneumonia? acendi um cigarro gripe com febre leve? chame minha família preciso fazer meu testamento | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933330448207200399
ID: 1487 | Texto: @FulaninhaO83994 calma ela foi comprar cigarro | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933330285371789751
"ID: 1488 | Texto: Uma humilhação p comprar cigarro , Tmnc. | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933330080630976945"
"ID: 1489 | Texto: Rafael Ramos você tá assistindo o jogo cigarro solto? Viu o lance? Não foi uma solada que fraturou o cara, um carrinho e o joelho de apoio do jogador atingiu o adversário. Foi imprudente sim, ainda mais pelo gramado e chuva forte, mas não com a intenção de quebrar o adversário. | Engajamento: 2 | Link: https://www.facebook.com/607229781433453/posts/1143950837761342"
"ID: 1490 | Texto: vou sobreviver os proximos 2 dias a base de cigarro (o winston dia a dia, nao o kretec luxo) e energético uhuu | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933329772358074496"
"ID: 1491 | Texto: @cuecadohyunjin não fumando vape/cigarro eletrônico/pod/outras variantes dessa porra e não sendo homem, tá de boa | Engajamento: 0 | Link: https://twitter.com/i/web/status/1933329741076967895"
"ID: 1492 | Texto: Joselia Ciola verdade, deveria ter fiscalização em todos os bairros das cidades, onde moro jogam muitas bitucas de cigarro na rua e calçada, é horrível de ver todo dia a rua cheia, e onde trabalho o estacionamento esta sempre sujo de bitucas de cigarro, curitiba é considerada uma cidade limpa, onde não jogam lixo na rua, mas as ruas e calçadas dos bairros menos abastados está sempre sujas. | Engajamento: 0 | Link: https://www.facebook.com/524062029075895/posts/1249396053209152"
